"","O1-AG1-GPOS-S145-L001","O1-AG1-S190-L001","O1-AG2-GPOS-S146-L001","O1-AG2-S191-L001","O1-AG3-GPOS-S147-L001","O1-AG3-S192-L001","O1-AG4-GPOS-S148-L001","O1-AG4-S193-L001","O1-AG5-GPOS-S149-L001","O1-AG5-S194-L001","O1-CQ1-GPOS-S175-L001","O1-CQ1-S205-L001","O1-CQ2-GPOS-S176-L001","O1-CQ2-S206-L001","O1-CQ3-GPOS-S177-L001","O1-CQ3-S207-L001","O1-CQ4-GPOS-S178-L001","O1-CQ4-S208-L001","O1-CQ5-GPOS-S179-L001","O1-CQ5-S209-L001","O1-G-1-S160-L001","O1-G-2-S161-L001","O1-G-3-S162-L001","O1-G-4-S163-L001","O2-AG1-GPOS-S150-L001","O2-AG1-S195-L001","O2-AG2-GPOS-S151-L001","O2-AG2-S196-L001","O2-AG3-GPOS-S152-L001","O2-AG3-S197-L001","O2-AG4-GPOS-S153-L001","O2-AG4-S198-L001","O2-AG5-GPOS-S154-L001","O2-AG5-S199-L001","O2-CQ1-GPOS-S180-L001","O2-CQ1-S210-L001","O2-CQ2-GPOS-S181-L001","O2-CQ2-S211-L001","O2-CQ3-GPOS-S182-L001","O2-CQ3-S212-L001","O2-CQ4-GPOS-S183-L001","O2-CQ4-S213-L001","O2-CQ5-GPOS-S184-L001","O2-CQ5-S214-L001","O2-G-1-S165-L001","O2-G-2-S166-L001","O2-G-3-S167-L001","O2-G-4-S168-L001","O2-G-5-S169-L001","O3-AG1-GPOS-S155-L001","O3-AG1-S200-L001","O3-AG2-GPOS-S156-L001","O3-AG2-S201-L001","O3-AG3-GPOS-S157-L001","O3-AG3-S202-L001","O3-AG4-GPOS-S158-L001","O3-AG4-S203-L001","O3-AG5-S204-L001","O3-CQ1-GPOS-S185-L001","O3-CQ1-S215-L001","O3-CQ2-GPOS-S186-L001","O3-CQ2-S216-L001","O3-CQ3-GPOS-S187-L001","O3-CQ3-S217-L001","O3-CQ4-GPOS-S188-L001","O3-CQ4-S218-L001","O3-CQ5-GPOS-S189-L001","O3-CQ5-S219-L001","O3-G-1-S170-L001","O3-G-2-S171-L001","O3-G-3-S172-L001","O3-G-4-S173-L001","O3-G-5-S174-L001"
"OTU21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222353018115231,0,0,0,0,0,0,0,0,0,0.00308002761404068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU22",0,0.00581325900856062,0,0.00254064032075584,0,0,0,0,0,0,0,0,0,0,0.0143899204244032,0,0.0241005764261578,0,0,0,0,0,0.00331331538620832,0.00160405388162811,0.0140166056602089,0,0.00895397489539749,0,0,0.00860362725693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161259937455258,0,0,0,0,0,0,0,0.00428767436542419,0.00391166743714662,0,0,0,0,0,0,0,0,0,0,0,0,0.00211646157592104,0.0157336974188934,0,0.00188070929607738,0.00171150451944162
"OTU23",0.0032626427406199,0,0.0077247191011236,0,0.0037545279077761,0.0021591994352863,0,0,0,0.0169444953288148,0.00328875246656435,0,0,0,0,0,0.0148081892267939,0,0,0,0,0.00304727392521825,0.00393456202112239,0.0056324164707169,0,0,0,0,0,0,0,0.00340538512597039,0.000635727908455181,0,0,0,0,0,0,0,0.0141684901531729,0,0,0,0.00819672131147541,0,0,0,0,0.00306967225822455,0,0.00518060410504616,0.00534386327682208,0,0,0.00412503111553643,0,0.00331530065109154,0.014334540631536,0,0.00194806584890716,0.000916622598272519,0.000744655296661062,0,0.0339201419323498,0,0.003592863943044,0,0,0,0.0201617053394783,0.00297032658666189,0
"OTU24",0.00163132137030995,0,0.00842696629213483,0.00504158313649987,0.0355622537743582,0,0.00138026224982747,0.00185632077222944,0.00625,0.0017402454662026,0.0163067309800482,0,0.00744752877454299,0,0,0,0,0,0.0193397799266422,0,0.0110911587620154,0.0194366661176083,0.0125284738041002,0.0156942090009296,0,0,0,0,0,0,0.00330804516584333,0,0,0,0,0,0.0010470160043875,0,0,0,0.00475929978118162,0,0.0122824974411464,0,0,0,0,0,0.00525728851362116,0.00499209326842579,0.00201447906830343,0.0023303755489827,0.000809676254063952,0.00623354691302836,0.00142922478847473,0.00576081931652502,0,0.00100536193029491,0.025098199255216,0,0.00814548412647443,0,0.000900792697573865,0,0.00721278235983652,0,0.00340245871103936,0,0.00743571013841284,0,0.0123051587891541,0.0103588273926802,0.00441247258918543
"OTU25",0,0,0,0,0.00600195658496602,0.00250522498581295,0,0,0.0705357142857143,0,0.000986625739969305,0,0.00934326337169939,0,0.00119363395225464,0,0,0,0,0,0.00936586739903525,0.0154834458902981,0.00284738041002278,0,0,0,0.0153138075313808,0,0,0,0,0,0,0,0,0,0.00219374781871666,0,0,0,0,0,0,0,0,0,0.0087411928714065,0,0,0.00257356361043068,0,0.00288608048758627,0,0.0112501862613619,0,0,0.00201152760047967,0,0.0312707238687956,0,0.00355361462547899,0,0.00517655536872448,0,0.00343214387547126,0,0.00182954592491411,0,0.00608716824933041,0,0.00857701588463342,0.00447787927637471,0.00361020484569717
"OTU26",0,0,0.000702247191011236,0.016097338282289,0.0195922899976204,0.00235297374358123,0,0,0.00505952380952381,0,0.00487831615873712,0,0,0,0,0,0,0,0,0,0.0168303932960107,0.017501235381321,0.00320977428038931,0.00853065018865861,0,0,0.0143933054393305,0.0656664068589244,0,0.0166013652704286,0.0143348623853211,0.0133618077400364,0,0,0,0,0.00179488457894999,0,0.0148453338565169,0,0.0116520787746171,0,0.0129477993858751,0,0,0,0.0129234015297088,0,0.0205512187350645,0.0104802951846454,0,0.00089629828807027,0.00230446318464356,0.00958625142800378,0.00142922478847473,0.000604530422104477,0,0.00123276522405209,0.0187216242411876,0,0.00612249266799392,0,0.000744655296661062,0,0.00274571510037701,0,0.00159774825116934,0,0.0036897604465172,0.00396593199401859,0.0210308429491211,0.00676159770732581,0.0133711290581377
"OTU27",0,0,0,0.0137750342390981,0.00790566087623278,0,0,0.043654476826929,0.019047619047619,0,0.000904406928305196,0,0,0,0,0,0.00636056450009938,0,0.0153384461487162,0,0.00588007464525897,0.00148245758524131,0.0224166494098157,0,0.0457102044460316,0,0,0.00409197194076383,0,0.00844205679201842,0,0,0.170798898071625,0,0,0,0.00897442289474996,0,0,0,0.00257111597374179,0,0.00291709314227226,0,0,0,0.0137899853057534,0,0.0121607986830227,0.00275960435335338,0,0.00159541095276508,0.00127056889099266,0.00250831967416679,0,0.00160022758792362,0,0.00260915358100345,0.0014793654032546,0,0.0024832487744311,0.00119866032081791,0.00128513091520538,0.0012233484795526,0.00210152809605779,0,0.00430481394097438,0.0684219080123517,0.00998295592890188,0.0341980365385866,0.00596960305570486,0.00582124305928712,0.00286142161844146
"OTU29",0,0.00318534740195103,0,0.0011710763978484,0.00118981518204172,0,0,0,0,0.00128228613299139,0.00101403201052401,0,0,0,0,0,0.0109322202345458,0,0,0,0.00327453258688074,0.0147010377203097,0.00357216815075585,0.000783799055795556,0,0,0,0.00409197194076383,0,0,0,0,0,0,0,0,0,0,0.00438166241580014,0,0,0,0.00015353121801433,0,0,0,0,0,0,0.0197823323307804,0,0.00786949896925697,0.010550704418341,0.0343962648388218,0.0184084152755545,0.00512072828135557,0.00205021082356582,0.00606807736499426,0.0139009335305821,0,0.000513775608502986,0,0.00184962767235167,0,0.00116164869631335,0,0.000430481394097438,0,0.00202281283362364,0,0.00117791018148966,0.00497044599677593,0.00310210194148794
"OTU30",0,0.00445948636273144,0.00351123595505618,0.00329489291598023,0.0282382803204569,0.0149898268488145,0,0,0,0,0.00257618943214207,0,0,0,0,0,0,0,0,0,0,0.00827705485093065,0.00388279146821288,0,0,0,0.00393305439330544,0,0,0,0,0.00389599145767799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112279115330997,0,0.00886835537146195,0.0118445939660786,0.00944287063267233,0.0013444474321054,0.00158198283486341,0.0139075150250832,0,0.00352050069343195,0,0.00728887399463807,0.0248176299545988,0,0.00692526705627984,0,0.00267835695411963,0,0.0077196836091369,0,0.00654828428328987,0,0.00297803000505703,0,0.0105897556122274,0.0238073914860589,0.0169545916457186
"OTU31",0,0.00991439378857257,0,0.0011710763978484,0.0010576134951482,0,0.0041407867494824,0.0640121279623786,0,0.00613665506503023,0.00517978513483885,0,0,0,0.00490716180371353,0,0,0,0,0,0,0.0180365672871026,0.00667840132532615,0.00397367893403328,0,0,0,0.02435697583788,0,0,0.00789520112914608,0.000476176733716199,0,0,0,0,0.00274218477339582,0,0.00595121313190766,0,0,0,0,0,0,0,0.0103613277570551,0,0,0.00065114260022945,0,0.00485793672134086,0.01209531757994,0.00524015298266528,0.00783215184084153,0,0,0.00165166602834163,0.00278018670611641,0,0.00341446706484276,0,0,0,0.00199592366912021,0,0.00134939360072851,0,0.000374594969189564,0.00221051947207594,0.00322495797262217,0.00200011941011404,0.00176498903567417
"OTU32",0,0,0,0.00518052440404121,0.00549959017477063,0,0,0.0123135944557886,0.0145833333333333,0.00366367466568969,0.00493312869984652,0,0,0.000805245599907972,0.00125994694960212,0,0,0,0.0480160053351117,0,0.00507024400549276,0.00864766924724098,0.0129426382273763,0.00173164907675762,0.0287474332648871,0.00675061664286642,0.0214225941422594,0,0.179389312977099,0,0.0172459421312632,0.00313122276413379,0,0.0024028464488702,0,0,0.0137607817719499,0,0.0218429141324962,0,0.0136761487964989,0,0.022517911975435,0,0,0,0.0209487208469914,0.118811881188119,0.00175242950454039,0.00685250069765279,0,0.00173881867885632,0.00142004758405062,0.0101077832414444,0.00182940772924766,0.00782333487429323,0,0.00970653006510915,0.00711625771565577,0,0.00355361462547899,0.00074034902168165,0.00253423012250781,0,0.00597721056466687,0,0.00409785173227369,0,0.0484538592646701,0.0433001755412522,0.00968630993904601,0.00810496149023822,0.00767502807937102
"OTU33",0.0032626427406199,0,0.00421348314606742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284137703837918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00791228665084209,0,0,0.0014883259433816,0,0.000663260733172,0,0.00188744846768986,0,0,0,0,0.00413202060909045,0,0.00300772804144457,0,0.0012731203459044,0.000174764068507515,0.0143199602927355,0,0.00095202616002318,0,0.000730460189919649,0,0.00394542730693137,0.00394053376320974,0.00235331871423223
"OTU34",0,0.000278717897670715,0.00280898876404494,0.00583553323673607,0.0058961952354512,0,0,0,0,0.00961714599743543,0.0177318570488928,0,0.0431956668923494,0,0.0118037135278515,0,0,0,0,0,0.0129925002640752,0.0229780925712403,0.00849037067715883,0.00165873753668362,0.000535666458351933,0,0.0265271966527197,0.0409197194076383,0,0,0,0.00675305185997518,0,0,0,0,0.00149573714912499,0,0.0100058858151854,0,0,0,0.0117707267144319,0,0,0,0.0422365396933047,0,0,0.00635639204985892,0.0140384010072395,0.00249170924083535,0.000361240174890071,0.0256047285551085,0,0.00352050069343195,0,0.00130457679050172,0.0144365658317604,0,0.0140860145997902,0,0.00214989190487629,0,0.0125563663628779,0,0.00519061219421334,0,0.00140473113446086,0,0.0306942808458081,0.00785121499791032,0.00449269936353426
"OTU35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857544679562075,0,0,0,0.0518237266227734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU36",0,0,0.00561797752808989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU37",0,0,0,0.00500188563148806,0.0347426033156183,0.00523190632396296,0,0,0,0,0.0332712124534093,0,0,0,0,0,0,0,0,0,0.0211612267173691,0.0327787843847801,0.010561192793539,0.00209620677712765,0.00919560753504151,0,0.0264435146443515,0.0120810600155885,0,0,0.0946541990119972,0.0267524746760555,0.000635727908455181,0,0,0,0.00478635887719998,0,0,0,0.00574398249452954,0,0.00910951893551689,0,0,0,0,0,0.013488396792523,0.00945707109857059,0,0,0.00246639843545635,0.0153976059206278,0.0122913331808827,0.00515628889442054,0,0.00333923783990808,0.00668265061470183,0,0.00763170851797144,0,0.000840739851068941,0,0.00198536322642645,0,0.00126660871724823,0,0.000880298177595475,0.00455106950133281,0.0042770719211372,0.00391068123470058,0.00502754452585976
"OTU38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU39",0,0,0.00351123595505618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190839694656489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU40",0,0.00800318534740195,0,0.0639725293265318,0.0404272758520399,0.00773713130977591,0,0.0221211558690675,0.00654761904761905,0,0.0094277570708178,0,0.0200406228842248,0,0,0,0,0,0,0,0,0.00267665952890792,0.00776558293642576,0.00942381655456517,0,0,0,0,0,0.00884598295431595,0.00423429781227946,0.000894635075466797,0,0,0,0,0,0,0.00320449937871951,0,0,0,0.00358239508700102,0,0,0,0,0,0,0.00362779448699265,0.00648410450110167,0.00453526933763557,0.0132911471244036,0.00357621814930711,0.0152641207409101,0,0.00998027155622606,0.00263309076981999,0.0116053665255318,0,0.0181962194678141,0,0.00231803987509008,0,0.00288300085539586,0,0.00962788194875616,0,0.00992676668352344,0,0.0198071886829134,0.0094781778016598,0.00644488420602236
"OTU41",0,0,0.00140449438202247,0.00134971517040154,0.003225721160202,0.0129551966117178,0,0,0.0154761904761905,0,0.0104691953518965,0,0,0,0,0,0,0,0.0423474491497166,0,0.0276046618076828,0.0155658046450338,0.00372747980948437,0.00340861449845974,0.000446388715293277,0,0.00594142259414226,0,0,0,0,0,0.000635727908455181,0,0,0,0,0,0,0,0,0,0.00332650972364381,0,0,0,0,0,0,0.00716256860252395,0,0,0,0.00265732876372125,0,0.00938800184915188,0,0,0.0105085956231189,0,0.00112388414360028,0.000669839591045302,0.00130915205380735,0,0.000559703462769159,0,0.000355974998965189,0,0.00172313685827199,0.00182042780053313,0.000731905355488718,0.00480625708997552,0
"OTU42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02435697583788,0,0,0,0,0,0,0,0,0,0.799339140883148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU44",0,0,0,0,0.00380740858253351,0,0,0,0,0,0.00235693926770445,0,0,0,0.0155172413793103,0,0,0,0,0,0,0.00267665952890792,0.00295092151584179,0,0.0260691009731274,0,0.00384937238493724,0,0,0.0104212949872763,0,0.00334766673400479,0,0.0285800101658888,0,0,0.00937328613451663,0,0,0,0,0,0.0113101330603889,0,0,0.280084447572132,0.0253946723936551,0,0,0.00182940063873988,0,0.00496549251590929,0.00716252070902727,0.00454477723141112,0,0.00618754667330465,0,0,0.00204050400448911,0,0.00318969023612271,0,0.00123708863800144,0,0.00338990210469623,0,0.00341073719938739,0,0.00202281283362364,0,0.00335075420559679,0.00426891157681056,0.0167941380970209
"OTU46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514323607427056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU47",0,0.00310571371690225,0,0.00369186796609833,0.00896327437138098,0.00567481902863707,0,0,0,0.0130976369298406,0.00797522473141855,0,0,0,0.00669761273209549,0,0,0,0.0246748916305435,0,0.0323228055350164,0.0240899357601713,0.00600538413750259,0.00227848562731266,0,0,0,0,0,0,0,0.000317451155810799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201544138166258,0,0.00129066953482119,0.000548088541212521,0.00658123478865544,0,0.00455175847231606,0.00359753974701172,0.000514649559555726,0.00346885680763148,0,0.00173399267869758,0,0,0,0.000939879399744437,0,0.00190405232004636,0,0.000543162705324867,0,0.00146381071097744,0.00149262642545824,0
"OTU48",0,0,0,0,0.00129557653155654,0.000609004968926906,0.000690131124913734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00129426382273763,0,0,0,0,0,0,0.00359494284444803,0,0,0,0,0,0,0,0,0,0,0,0,0.00245649948822927,0,0,0,0,0,0,0.000496108647793867,0,0.000555704938603567,0,0.000298018179108926,0,0,0,0,0.00227006070499413,0,0.00153062316699848,0,0.000396348786932501,0,0.00312589103735229,0,0.000869241276542903,0,0.00155456912213669,0.00292568753657109,0.00279038916780074,0.00568690668099588,0.00128362838958122
"OTU49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255822159491884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213946854361105,0,0,0,0.00151492574380371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273064170079969,0,0,0
"OTU50",0,0,0,0,0,0,0,0.00284635851741848,0,0,0.000411094058320544,0,0,0,0,0,0,0,0,0,0.00165487130734833,0.00131774007577005,0.00222613377510872,0.000437469240444031,0,0,0,0,0,0,0,0.0001587255779054,0,0.00198696917887343,0,0,0.000997158099416663,0,0,0,0.00300875273522976,0,0.00373592630501535,0,0,0,0.00406917599186165,0,0.00191174127768042,0.001860407429227,0.000755429650613787,0,0.00013702213530313,0.00017384393781354,0.000228675966155957,0.000889015326624231,0,0,0.00160689690353517,0,0.000545886584034423,0,0.000948834974777804,0,0.000559703462769159,0,0.000695393021234323,0,0.00279073252046225,0.00123529029321891,0.000731905355488718,0.00301510537942564,0.00425201904048778
"OTU51",0,0.00891897272546287,0.000702247191011236,0.00740358468470257,0.00518230612622617,0.00332184528505585,0,0.0358888682631025,0,0,0.000986625739969305,0,0.00704129993229519,0,0,0,0.00650964023057046,0,0,0,0.00411957325446287,0.00119420194366661,0.00517705529095051,0.000783799055795556,0,0,0,0,0,0,0.00546930134086097,0.0011399382413206,0,0,0,0,0,0,0,0,0.0184901531728665,0,0.0262538382804504,0,0,0,0.00625447420971327,0,0.00260209229462057,0.000341074695358283,0,0.00225867168593708,0.000909328716102592,0.00317886057716187,0,0,0,0.000634335503638453,0.00454012140998827,0,0.00158414145955087,0,0.000876771558971895,0,0.0046465947852534,0,0.00229314127240366,0,0,0,0.00649566002996238,0.00137321631142158,0.00328929774830187
"OTU52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU53",0,0,0,0,0,0,0,0,0,0,0.00065775049331287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000897442289474996,0,0,0,0,0,0,0,0,0,0,0,0,0.00285262472481473,0,0,0.000809676254063952,0.00134108180599017,0,0,0,0,0,0,0,0,0,0,0.000454099035831582,0,0,0,0,0.00305571809375203,0,0.000358230342109977,0
"OTU54",0,0,0.000702247191011236,0,0,0,0,0,0,0,0.000877000657750493,0,0.004739336492891,0,0.00862068965517241,0,0,0,0,0,0,0,0,0.000747343285758553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000992217295587734,0,0.00107555794568432,0,0.000447027268663388,0,0.00668539525621422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305571809375203,0,0.000582124305928712,0
"OTU55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247364381791009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU56",0,0,0,0.00121077390286021,0.00240607070146215,0.00498276792758377,0,0,0,0,0.00213768910326683,0,0,0,0,0,0.00636056450009938,0,0,0,0.00570402450617936,0.00168835447208038,0.00217436322219921,0,0,0,0,0,0,0,0.0113355681016231,0.000692620703587198,0,0,0,0,0,0,0,0,0,0,0.00419651995905834,0,0,0,0,0,0.00695661409378153,0.00229450249604663,0.00805791627321372,0.000788742493501837,0.00178128775894069,0,0,0.00398278866327655,0.0145062086573053,0.000586461126005362,0.000688670101515074,0,0.000214073170209578,0,0.000792697573865001,0,0.000295692395425216,0,0,0,0.00172313685827199,0.00130030557180938,0.000846265567283831,0.00235834975222401,0.00251377226292988
"OTU57",0,0,0,0.0169706833925488,0.00351656487136776,0.00495508588354164,0,0,0,0,0.00112365709274282,0,0,0,0.001657824933687,0,0,0,0.0116705568522841,0,0,0.00275901828364355,0,0,0,0,0.0303765690376569,0,0,0,0,0,0,0.0502056282057206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108523766704908,0,0.00245585730931254,0,0.00295534694283018,0.00680310999313972,0.00227587923615803,0,0.00397357334354653,0,0,0,0,0,0,0.000359055051587763,0,0.00206134359865888,0,0,0,0.00152099081687499,0,0
"OTU59",0,0,0.00140449438202247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000382594500841708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU61",0,0,0,0.00144895893293107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000621246634914061,0,0,0,0,0,0,0,0,0.0452656488990217,0,0,0,0,0,0,0.00287750964619711,0,0,0,0.00578300921187308,0,0,0,0,0,0,0,0,0.00089629828807027,0.00188094022097933,0.000943724233844931,0,0,0,0.00093355036384527,0,0,0.000363924389356282,0,0,0,0,0,0,0,0.000767919686838606,0,0.0014295026474389,0.000373156606364559,0.00219286516553458
"OTU62",0,0.0107107306390603,0,0.00462475933387587,0.000687448771846329,0.00384780412185636,0,0.0122207784171772,0,0,0,0,0,0,0.00371352785145889,0,0,0,0.0183394464821607,0,0,0.000864766924724098,0.00119072271691862,0,0,0,0,0,0,0.00525104010986792,0,0.0001010071859398,0,0,0,0,0,0.000180234304595975,0,0,0,0,0,0,0,0,0,0,0,0.000124027161948467,0.0215926975133774,0.000537778972842162,0.00433488209868085,0,0.00142922478847473,0.000640091035169446,0,0.00117292225201072,0.000204050400448911,0,0.000588701218076339,0,0,0,0.000285131952731458,0,0.000273190115484912,0,0.0020602723305426,0,0.00436856009057329,0.000104483849782077,0.000454618387976681
"OTU63",0,0,0.0182584269662921,0,0.00814362391264113,0,0.167701863354037,0,0,0,0,0,0,0,0,0,0,0,0.159053017672558,0,0,0,0,0,0.121328452816713,0,0.12510460251046,0,0.116412213740458,0.0455224784909319,0,0,0.0966306420851875,0,0,0,0.0115171760482625,0,0.00765155974102413,0,0,0,0.0361821903787103,0,0,0,0,0,0.00764696511072168,0.00455799820160615,0.012275731822474,0.0104329120731379,0,0,0,0.00149354574872871,0,0.00113701646878591,0,0,0.00473101706163167,0,0.00248618784530387,0,0,0,0,0,0,0,0.00462015255652253,0,0.0201904048777879
"OTU64",0,0,0.00632022471910112,0,0.00616059860923825,0,0,0,0,0.0052207363986078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243793134355113,0,0.00531465752744251,0,0,0,0,0,0,0,0,0.0114220514052366,0,0,0,0,0,0,0,0,0,0
"OTU66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599160428007324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU67",0,0,0,0.00212381651813184,0.0026704740752492,0,0,0.0107047831198564,0,0,0.0104143828107871,0,0,0,0,0,0,0,0,0,0.0132037604309707,0.00617690660517213,0.0229861254918203,0.0042106414392738,0,0,0,0,0,0,0,0.000880205477475398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220148212458528,0,0.000985928116877297,0.000635284445496332,0.00432126359707942,0,0.00220475801002809,0,0,0.00079069530173953,0,0.00396035364887719,0,0,0,0.0038228802551403,0,0.00273190115484912,0,0.00142346088292034,0,0.00117791018148966,0.000910502119529524,0.0077017703374873
"OTU68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675328333509383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU69",0,0,0,0,0.00296131778641495,0,0,0,0,0,0.000986625739969305,0,0,0,0,0,0,0,0,0,0.00313369247561706,0,0.000776558293642576,0,8.92777430586555e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000535632301178391,0,0,0,0,0,0.000116164869631335,0,0,0,0,0,0,0,0
"OTU70",0,0.0118256022297432,0,0.0183600960679621,0.00364876655826128,0.00287893258038174,0,0,0.0383928571428571,0,0.0251315500986626,0,0,0,0,0,0,0,0,0,0.00869687687053273,0.00292373579311481,0.00336508593911783,0.00116658464118408,0.000446388715293277,0,0,0,0,0,0,0.0012409454272604,0,0,0,0,0.00159545295906666,0,0,0,0,0,0.00122824974411464,0,0,0,0,0,0,0.00548820191621965,0.0049732451998741,0.000914224253831675,0.00195567956750831,0.00193711816420802,0.00428767436542419,0.000604530422104477,0.00468066999342385,0.000957487552661815,0.00033158190072948,0,0.000663626827649691,0,0,0,0,0,0,0,0,0,0.000526056974257516,0,0
"OTU71",0,0,0,0,0,0.00114880482774848,0,0,0,0,0,0,0,0,0,0,0.0121745179884715,0,0,0,0.0256681102778071,0.00140009883050568,0.000517705529095051,0,0,0,0.00334728033472803,0,0,0,0,0.000533895125681798,0,0,0,0,0.00209403200877499,0,0,0,0,0,0,0.000402941472751083,0,0,0,0,0,0,0,0.000304741417943892,0.00303940009217853,0,0,0,0,0,0.000408100800897822,0,0.000428146340419155,0,0.000144126831611818,0,0.000443538593137824,0,0.00162258371621342,0,0.00556273529246502,0.0267212795006827,0,0.0017762254462953,0.00131037064769749
